CountRange;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/CountRange;.
Quantity;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Quantity;.
Uom;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Quantity/uom;.
Category;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Category;.
Text;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Text;.
Boolean;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Boolean;.
TimeRange;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/TimeRange;.
Uom;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/TimeRange/uom;.
Time;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Time;.
Uom;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Time/uom;.
QuantityRange;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/QuantityRange;.
Uom;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/QuantityRange/uom;.
CategoryRange;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/CategoryRange;.
Count;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Count;.
Matrix;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Matrix;.
DataArray;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/DataArray;.
Matrix;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Matrix;.
DataRecord;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/DataRecord;.
Field;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/DataRecord/field;.
Vector;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Vector;.
Coordinate;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Vector/coordinate;.
Quantity;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Vector/coordinate/Quantity;.
Uom;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Matrix/elementType/Vector/coordinate/Quantity/uom;.
DataRecord;/PhysicalSystem/characteristics/CharacteristicList/characteristic/DataRecord;.
Field;/PhysicalSystem/characteristics/CharacteristicList/characteristic/DataRecord/field;.
